trigger	memory_mutation_receipts	memory_mutation_receipts_id_discipline	KILLED	RESTORED	WATCHDOG VERDICT: FAIL scope=FOCUSED tests=542 pass=538 fail=4 cancelled=0 skipped=0 todo=0
trigger	memory_mutation_receipts	memory_mutation_receipts_zz_authorization_scope	KILLED	RESTORED	WATCHDOG VERDICT: FAIL scope=FOCUSED tests=542 pass=541 fail=1 cancelled=0 skipped=0 todo=0
trigger	memory_pii_key_erasures	memory_pii_key_erasures_append_only	KILLED	RESTORED	WATCHDOG VERDICT: FAIL scope=FOCUSED tests=542 pass=541 fail=1 cancelled=0 skipped=0 todo=0
trigger	memory_reconciliations	memory_reconciliations_append_only	KILLED	RESTORED	WATCHDOG VERDICT: FAIL scope=FOCUSED tests=542 pass=541 fail=1 cancelled=0 skipped=0 todo=0
trigger	memory_reconciliations	memory_reconciliations_derivable	KILLED	RESTORED	WATCHDOG VERDICT: FAIL scope=FOCUSED tests=542 pass=535 fail=7 cancelled=0 skipped=0 todo=0
trigger	memory_record_versions	memory_record_versions_append_only	KILLED	RESTORED	WATCHDOG VERDICT: FAIL scope=FOCUSED tests=542 pass=536 fail=6 cancelled=0 skipped=0 todo=0
trigger	memory_record_versions	memory_record_versions_deletion_erases	KILLED	RESTORED	WATCHDOG VERDICT: FAIL scope=FOCUSED tests=542 pass=540 fail=2 cancelled=0 skipped=0 todo=0
trigger	memory_record_versions	memory_record_versions_exact_numbers	KILLED	RESTORED	WATCHDOG VERDICT: FAIL scope=FOCUSED tests=542 pass=538 fail=4 cancelled=0 skipped=0 todo=0
trigger	memory_record_versions	memory_record_versions_legal_hold	KILLED	RESTORED	WATCHDOG VERDICT: FAIL scope=FOCUSED tests=542 pass=539 fail=3 cancelled=0 skipped=0 todo=0
trigger	memory_record_versions	memory_record_versions_merged_frozen	KILLED	RESTORED	WATCHDOG VERDICT: FAIL scope=FOCUSED tests=542 pass=539 fail=3 cancelled=0 skipped=0 todo=0
trigger	memory_record_versions	memory_record_versions_witnessed_action_state	KILLED	RESTORED	WATCHDOG VERDICT: FAIL scope=FOCUSED tests=542 pass=539 fail=3 cancelled=0 skipped=0 todo=0
trigger	memory_record_versions	memory_record_versions_witnessed_deletion_order	KILLED	RESTORED	WATCHDOG VERDICT: FAIL scope=FOCUSED tests=542 pass=540 fail=2 cancelled=0 skipped=0 todo=0
trigger	memory_record_versions	memory_record_versions_zz_authorization_scope	KILLED	RESTORED	WATCHDOG VERDICT: FAIL scope=FOCUSED tests=542 pass=539 fail=3 cancelled=0 skipped=0 todo=0
trigger	memory_retention_obligations	memory_retention_obligations_append_only	KILLED	RESTORED	WATCHDOG VERDICT: FAIL scope=FOCUSED tests=542 pass=541 fail=1 cancelled=0 skipped=0 todo=0
trigger	memory_tombstones	memory_tombstones_aliases_erased	KILLED	RESTORED	WATCHDOG VERDICT: FAIL scope=FOCUSED tests=542 pass=541 fail=1 cancelled=0 skipped=0 todo=0
trigger	memory_tombstones	memory_tombstones_append_only	KILLED	RESTORED	WATCHDOG VERDICT: FAIL scope=FOCUSED tests=542 pass=541 fail=1 cancelled=0 skipped=0 todo=0
trigger	memory_tombstones	memory_tombstones_exact_numbers	KILLED	RESTORED	WATCHDOG VERDICT: FAIL scope=FOCUSED tests=542 pass=541 fail=1 cancelled=0 skipped=0 todo=0
trigger	memory_tombstones	memory_tombstones_zy_erasure_reaches_merged	KILLED	RESTORED	WATCHDOG VERDICT: FAIL scope=FOCUSED tests=542 pass=540 fail=2 cancelled=0 skipped=0 todo=0
